Code,Country,Year,Imports,Exports,Producer price,Consumption per capita,GHG,Consumption,continent,GDP per capita,Beef,Pig,Poultry,Sheep
JPN,Japan,1993,732494,0,805.892,7.286,5.527,1308383,Asia,21741.18439,594400,,,
JPN,Japan,1994,841577,0,759.635,8.003,5.523,1441189,Asia,22363.43127,601341,,,
JPN,Japan,1995,927647,147,725.957,8.408,5.475,1517900,Asia,23403.48313,600900,,,
JPN,Japan,1996,898897,113,753.874,7.966,5.352,1441213,Asia,24515.11628,554500,,,
JPN,Japan,1997,923683,139,814.528,8.073,5.256,1463358,Asia,25146.20043,530300,,,
JPN,Japan,1998,951270,280,804.361,8.186,5.219,1486629,Asia,25074.05769,529300,,,
JPN,Japan,1999,968541,990,776.647,8.174,5.176,1486738,Asia,25325.70726,540380,,,
JPN,Japan,2000,1052290,360,819.719,8.618,5.112,1570034,Asia,26838.69136,530300,,,
JPN,Japan,2001,865570,590,907.289,7.03,5.072,1282591,Asia,27472.54712,458620,,,
JPN,Japan,2002,695497,40,827.432,7.128,5.124,1302383,Asia,28160.10761,536600,,,
JPN,Japan,2003,761860,80,768.178,6.98,5.077,1276909,Asia,28924.68216,495980,,,
JPN,Japan,2004,741570,120,826.187,6.962,5.054,1275117,Asia,30348.04174,513570,,,
JPN,Japan,2005,643000,100,901.951,6.234,4.989,1142901,Asia,31663.4531,499470,,,
JPN,Japan,2006,654000,106,916.11,6.188,4.994,1135178,Asia,33090.19626,496990,,,
JPN,Japan,2007,667290,386,915.913,6.38,5.063,1171140,Asia,34501.50901,512570,,,
JPN,Japan,2008,660860,831,840.931,6.386,5.129,1172563,Asia,34798.7659,518140,,,
JPN,Japan,2009,678290,808,887.814,6.492,5.159,1192209,Asia,33198.6164,518000,,,
JPN,Japan,2010,730000,770,857.864,6.707,5.127,1231567,Asia,34986.99454,511860,,,
JPN,Japan,2011,736860,810,880.296,6.722,4.949,1233994,Asia,35774.69671,505430,,,
JPN,Japan,2012,721710,1233,924.112,6.731,4.947,1234866,Asia,37191.38595,513860,,,
JPN,Japan,2013,764430,1297,972.816,6.727,4.813,1233086,Asia,38974.07949,505710,,,
JPN,Japan,2014,739000,1250,1095.399,6.689,4.701,1224719,Asia,39179.15561,502140,,,
JPN,Japan,2015,696000,2000,1325.517,6.292,4.581,1150321,Asia,40388.55277,475000,,,
JPN,Japan,2016,752000,3000,1473.73,6.873,4.524,1254533,Asia,39964.27701,463000,,,
JPN,Japan,2017,817000,4000,1443.22,7.001,4.55,1275113,Asia,40966.59322,471000,,,
JPN,Japan,2018,886000,5000,1484.326,7.356,4.588,1336631,Asia,41695.63794,476000,,,
JPN,Japan,2019,890000,6000,1418.877,7.458,4.602,1351680,Asia,42197.25481,471000,,,
JPN,Japan,2020,886870,5000,1292.3,7.426,4.674,1341719,Asia,,472066,,,
JPN,Japan,2021,889708,5000,1353.625,7.533,4.506,1356546,Asia,,465858,,,
JPN,Japan,2022,893586,5000,1382.888,7.541,4.423,1352914,Asia,,457952,,,
JPN,Japan,2023,900716,5000,1345.859,7.557,4.344,1350332,Asia,,449881,,,
JPN,Japan,2024,900951,5000,1323.293,7.578,4.457,1348184,Asia,,447796,,,
JPN,Japan,2025,901287,5000,1314.073,7.594,4.48,1344983,Asia,,442650,,,
JPN,Japan,2026,904601,5000,1290.067,7.614,4.46,1342011,Asia,,436133,,,
JPN,Japan,2027,909357,5000,1266.826,7.636,4.413,1339098,Asia,,428753,,,
JPN,Japan,2028,913569,5000,1243.877,7.659,4.379,1336097,Asia,,421922,,,
JPN,Japan,2029,917076,5000,1220.058,7.685,4.36,1333207,Asia,,415620,,,
JPN,Japan,2030,920220,5000,1196.101,7.711,4.35,1330295,Asia,,409580,,,
KOR,Korea,1990,115343,48,8525.901,0,2.81,,Asia,,127788,,,
KOR,Korea,1991,182910,41,9064.346,5.084,3.119,315039,Asia,,132170,,,
KOR,Korea,1992,181073,56,9833.702,5.668,3.502,355016,Asia,,173999,,,
KOR,Korea,1993,131298,56,8864.922,5.293,3.924,335233,Asia,,203991,,,
KOR,Korea,1994,163300,600,8918.451,5.649,4.123,361695,Asia,,213995,,,
KOR,Korea,1995,191156,590,9094.784,6.483,4.433,419442,Asia,,220876,,,
KOR,Korea,1996,189776,796,8026.291,6.714,4.814,438783,Asia,,247803,,,
KOR,Korea,1997,191366,663,6332.237,7.588,4.645,500749,Asia,,338046,,,
KOR,Korea,1998,106720,1101,5416.986,6.808,4.098,453449,Asia,,375830,,,
KOR,Korea,1999,206711,1248,7297.869,8.084,3.431,542985,Asia,,342522,,,
KOR,Korea,2000,280916,1898,7494.144,8.449,2.878,571881,Asia,,305863,,,
KOR,Korea,2001,214163,1123,8925.798,7.322,2.598,499000,Asia,,231960,,,
KOR,Korea,2002,377265,1396,9956.506,8.331,2.607,571263,Asia,,210394,,,
KOR,Korea,2003,389559,1851,9973.299,8.03,2.693,553643,Asia,,186935,,,
KOR,Korea,2004,204735,1982,8925.798,6.47,2.951,448207,Asia,,185454,,,
KOR,Korea,2005,226024,3000,9985.894,5.976,3.171,415753,Asia,,194729,,,
KOR,Korea,2006,267783,2096,9355.085,6.641,3.467,463704,Asia,,200017,,,
KOR,Korea,2007,281139,1601,9347.738,7.046,3.735,493536,Asia,,218998,,,
KOR,Korea,2008,265753,1490,8828.186,7.191,4.086,505262,Asia,,245999,,,
KOR,Korea,2009,276349,4030,10243.046,7.424,4.398,523328,Asia,,283009,,,
KOR,Korea,2010,323082,3169,10496,7.981,4.822,564912,Asia,,246999,,,
KOR,Korea,2011,382098,3887,8397.85,8.819,4.845,627210,Asia,,279999,,,
KOR,Korea,2012,328514,2930,8789.35,8.943,5.009,639583,Asia,,311999,,,
KOR,Korea,2013,335201,5656,8282.394,9.337,4.805,671544,Asia,,343999,,,
KOR,Korea,2014,353411,4736,8849.178,9.871,4.568,713675,Asia,,335000,,,
KOR,Korea,2015,374148,7520,10158.029,10.008,4.788,726628,Asia,,323000,,,
KOR,Korea,2016,459981,7235,11672.602,10.019,4.862,729746,Asia,,277000,,,
KOR,Korea,2017,478260,3092,10681.779,10.441,4.938,762168,Asia,,281000,,,
KOR,Korea,2018,524336,3633,11285.299,10.885,4.964,795703,Asia,,279000,,,
KOR,Korea,2019,561433,3805,11340.928,11.474,4.953,839628,Asia,,286000,,,
KOR,Korea,2020,541488,3900,12403.123,11.313,5.118,828588,Asia,,291000,,,
KOR,Korea,2021,560010,3900,12476.692,11.59,5.368,849452,Asia,,293326,,,
KOR,Korea,2022,585986,3900,12555.451,11.969,5.548,877662,Asia,,295549,,,
KOR,Korea,2023,588919,3900,12277.313,12.029,5.499,882292,Asia,,297321,,,
KOR,Korea,2024,591696,3900,12053.49,12.096,5.391,887305,Asia,,299553,,,
KOR,Korea,2025,593959,3900,11916.083,12.162,5.231,891969,Asia,,301888,,,
KOR,Korea,2026,596766,3900,11626.949,12.234,5.188,896924,Asia,,304026,,,
KOR,Korea,2027,599746,3900,11636.444,12.282,5.234,899956,Asia,,304102,,,
KOR,Korea,2028,602579,3900,11647.683,12.345,5.277,903905,Asia,,305234,,,
KOR,Korea,2029,605350,3900,11650.899,12.409,5.34,907788,Asia,,306346,,,
KOR,Korea,2030,607913,3900,11649.787,12.487,5.389,912507,Asia,,308501,,,
MEX,Mexico,1990,125931,289758,10789.542,7.384,50.303,885416,Americas,8081.835772,1049243,,,
MEX,Mexico,1991,190348,238961,12210.307,8.976,49.977,1096477,Americas,8559.900334,1145090,,,
MEX,Mexico,1992,207067,240018,12254.128,9.367,48.997,1165183,Americas,8936.048117,1198135,,,
MEX,Mexico,1993,146088,302236,12001.227,8.495,50.654,1075554,Americas,8555.64056,1231702,,,
MEX,Mexico,1994,181979,231947,13044.12,9.978,50.336,1285064,Americas,9014.382314,1335032,,,
MEX,Mexico,1995,57573,346007,16811.3,8.551,49.478,1119742,Americas,8482.6126,1408176,,,
MEX,Mexico,1996,130513,105860,25413.829,9.93,47.749,1321371,Americas,9076.087637,1296718,,,
MEX,Mexico,1997,235868,149129,30963.211,10.191,48.5,1377330,Americas,9712.090655,1290591,,,
MEX,Mexico,1998,337631,162838,32552.828,10.983,48.825,1507122,Americas,10173.16628,1332329,,,
MEX,Mexico,1999,357836,217331,33862.644,10.882,47.268,1515510,Americas,10448.82437,1375005,,,
MEX,Mexico,2000,424055,276884,33930.937,10.79,47.495,1524530,Americas,11089.81343,1377359,,,
MEX,Mexico,2001,426727,260595,35434.942,11.048,47.548,1582999,Americas,11129.86907,1416867,,,
MEX,Mexico,2002,488025,209204,34241.809,11.824,48.789,1717570,Americas,11187.47696,1438749,,,
MEX,Mexico,2003,377543,262399,34360.19,10.955,48.927,1613165,Americas,11482.44959,1498021,,,
MEX,Mexico,2004,300894,285390,40439.757,10.407,48.437,1553857,Americas,12085.76156,1538353,,,
MEX,Mexico,2005,338457,273061,46234.074,10.671,48.068,1616017,Americas,12657.63767,1550621,,,
MEX,Mexico,2006,383876,344400,46450.802,10.01,48.317,1538146,Americas,13808.17737,1498670,,,
MEX,Mexico,2007,291096,250483,46651.713,10.704,48.567,1669408,Americas,14290.06711,1628795,,,
MEX,Mexico,2008,294011,179189,47605.869,11.219,49.116,1776010,Americas,14924.82161,1661188,,,
MEX,Mexico,2009,227493,236862,48832.744,10.553,50.021,1695545,Americas,14558.24494,1704914,,,
MEX,Mexico,2010,210676,330877,49373.722,9.966,50.53,1624429,Americas,15260.62082,1744630,,,
MEX,Mexico,2011,186518,493678,58458.709,9.056,51.009,1496711,Americas,16520.25922,1803870,,,
MEX,Mexico,2012,152106,455509,66208.483,9.055,49.294,1516946,Americas,17162.92737,1820349,,,
MEX,Mexico,2013,140174,415000,65737,9.023,50.071,1531758,Americas,17373.89746,1806583,,,
MEX,Mexico,2014,126137,421092,81695.008,8.911,50.934,1532060,Americas,18056.78981,1827016,,,
MEX,Mexico,2015,127175,420601,102462.279,8.913,51.828,1551635,Americas,18301.50047,1845061,,,
MEX,Mexico,2016,132147,400350,103243.003,9.134,52.237,1609356,Americas,19323.66587,1877558,,,
MEX,Mexico,2017,137731,429814,106615.733,9.162,53.042,1633086,Americas,19721.26098,1925169,,,
MEX,Mexico,2018,141484,455623,108008.546,9.243,53.908,1666224,Americas,20257.82609,1980363,,,
MEX,Mexico,2019,138484,466292,107763.916,9.167,53.914,1670708,Americas,20447.88507,1998517,,,
MEX,Mexico,2020,137190,474069,112349.875,9.021,54.513,1661637,Americas,18833.08242,1998517,,,
MEX,Mexico,2021,130413,492533,117359.065,8.931,54.939,1661864,Americas,,2023984,,,
MEX,Mexico,2022,125575,496466,119778.131,8.898,53.531,1672248,Americas,,2043139,,,
MEX,Mexico,2023,125061,506598,121618.755,8.93,53.495,1694507,Americas,,2076043,,,
MEX,Mexico,2024,125848,514353,123889.326,8.993,53.583,1722517,Americas,,2111022,,,
MEX,Mexico,2025,124589,523501,126398.964,8.969,52.964,1733298,Americas,,2132210,,,
MEX,Mexico,2026,124829,532458,127332.724,8.989,52.627,1752292,Americas,,2159921,,,
MEX,Mexico,2027,125098,541214,128207.547,8.962,51.793,1761734,Americas,,2177851,,,
MEX,Mexico,2028,124094,550556,129085.922,8.931,50.969,1769999,Americas,,2196460,,,
MEX,Mexico,2029,123984,560175,129873.208,8.89,49.981,1775624,Americas,,2211815,,,
MEX,Mexico,2030,123871,569846,130625.842,8.865,49.122,1784168,Americas,,2230143,,,
NOR,Norway,1990,1490,7590,33410,12.641,1.138,76702,Europe,18416.46117,82802,,,
NOR,Norway,1991,1439,2608,33490,12.975,1.177,79135,Europe,19533.269,80304,,,
NOR,Norway,1992,1252,5552,32860,13.141,1.195,80588,Europe,20573.4346,84888,,,
NOR,Norway,1993,1353,3096,31770,13.379,1.192,82507,Europe,21531.58258,84250,,,
NOR,Norway,1994,2077,552,30080,14.417,1.204,89420,Europe,22971.94738,87895,,,
NOR,Norway,1995,3233,729,28060,14.104,1.222,87986,Europe,24301.75817,85482,,,
NOR,Norway,1996,5586,411,29100,14.382,1.25,90260,Europe,26759.73341,85085,,,
NOR,Norway,1997,3705,1718,31000,14.263,1.279,90068,Europe,28598.68799,88081,,,
NOR,Norway,1998,4195,2348,31230,14.585,1.312,92667,Europe,28185.25027,90820,,,
NOR,Norway,1999,3876,9700,29170,14.043,1.311,89752,Europe,30555.04906,95576,,,
NOR,Norway,2000,4420,2500,27860,14.435,1.256,92781,Europe,36952.55415,90861,,,
NOR,Norway,2001,6843,2800,28710,13.897,1.255,89796,Europe,37780.64417,85753,,,
NOR,Norway,2002,7145,2300,28850,13.929,1.233,90462,Europe,37980.35398,85617,,,
NOR,Norway,2003,10380,2600,30290,14.255,1.236,93068,Europe,38553.93245,85288,,,
NOR,Norway,2004,10923,2700,31840,14.426,1.222,94764,Europe,42514.68599,86541,,,
NOR,Norway,2005,12275,3200,32880,14.574,1.217,96445,Europe,47797.52995,87370,,,
NOR,Norway,2006,8614,3900,34220,13.835,1.208,92356,Europe,54088.03684,87642,,,
NOR,Norway,2007,13129,2900,35510,14.074,1.187,94884,Europe,55862.65642,84655,,,
NOR,Norway,2008,13513,1900,37080,14.39,1.17,98078,Europe,61716.59971,86465,,,
NOR,Norway,2009,10188,1100,40004.541,13.613,1.162,93870,Europe,55404.97455,84782,,,
NOR,Norway,2010,8302,1100,40378.006,12.996,1.158,90707,Europe,57963.87594,83505,,,
NOR,Norway,2011,13275,900,41848.467,13.297,1.148,94000,Europe,62076.74066,81625,,,
NOR,Norway,2012,20873,1100,45042.025,13.655,1.144,97806,Europe,65354.77925,78033,,,
NOR,Norway,2013,17193,900,47703.773,13.773,1.137,99944,Europe,66961.2531,83651,,,
NOR,Norway,2014,15003,1000,48831.242,12.624,1.121,92735,Europe,65892.68928,78732,,,
NOR,Norway,2015,25616,900,49958.711,14.053,1.145,104388,Europe,60368.92087,79672,,,
NOR,Norway,2016,24733,933,51086.18,14.061,1.184,105477,Europe,58939.91261,81677,,,
NOR,Norway,2017,19467,933,52213.648,13.71,1.212,103732,Europe,64050.75617,85198,,,
NOR,Norway,2018,13866,933,53341.117,12.88,1.207,98218,Europe,69710.48451,85286,,,
NOR,Norway,2019,13575,933,54468.586,12.756,1.181,98015,Europe,68345.06942,85373,,,
NOR,Norway,2020,14400,400,56000,13.076,1.208,101271,Europe,63197.98147,87271,,,
NOR,Norway,2021,15709,400,54222.473,13.072,1.196,102064,Europe,,86754,,,
NOR,Norway,2022,17120,400,54513.794,13.077,1.184,102958,Europe,,86239,,,
NOR,Norway,2023,18278,400,54964.262,13.049,1.172,103607,Europe,,85728,,,
NOR,Norway,2024,18547,400,55508.008,12.985,1.169,103970,Europe,,85823,,,
NOR,Norway,2025,18820,400,56059.601,12.924,1.166,104335,Europe,,85915,,,
NOR,Norway,2026,19138,400,56353.139,12.87,1.162,104743,Europe,,86004,,,
NOR,Norway,2027,19387,400,56639.152,12.81,1.159,105083,Europe,,86095,,,
NOR,Norway,2028,19677,400,56928.288,12.756,1.155,105465,Europe,,86188,,,
NOR,Norway,2029,19905,400,57211.752,12.697,1.152,105788,Europe,,86283,,,
NOR,Norway,2030,20146,400,57491.025,12.642,1.149,106122,Europe,,86377,,,
NZL,New Zealand,1990,1000,355505,2223,26.071,10.684,126565,Oceania,14859.2764,481070,,,
NZL,New Zealand,1991,1400,424362,2159,24.03,10.981,118301,Oceania,14564.5479,541264,,,
NZL,New Zealand,1992,3500,417185,2106,24.8,10.906,124115,Oceania,14916.92074,537800,,,
NZL,New Zealand,1993,6500,456368,2211,24.151,11.065,122977,Oceania,15960.88769,572845,,,
NZL,New Zealand,1994,7000,437353,2066,21.023,11.855,108817,Oceania,17093.6204,539170,,,
NZL,New Zealand,1995,6310,488587,1625,28.218,12.31,148142,Oceania,17908.77925,630419,,,
NZL,New Zealand,1996,8500,487857,1225.9,29.057,11.663,154307,Oceania,18463.78141,633664,,,
NZL,New Zealand,1997,5400,517163,1353,25.258,11.604,135395,Oceania,19136.91376,647158,,,
NZL,New Zealand,1998,3520,520076,1726.1,21.919,10.875,118486,Oceania,19340.89433,635042,,,
NZL,New Zealand,1999,3804,439738,1962,23.146,11.27,126249,Oceania,20579.36592,562183,,,
NZL,New Zealand,2000,3766,448875,2510.3,23.267,11.422,128268,Oceania,21514.47755,573377,,,
NZL,New Zealand,2001,6439,477772,3149.7,21.663,11.517,120941,Oceania,22496.75393,592274,,,
NZL,New Zealand,2002,5839,487987,3138.6,20.662,11.881,116979,Oceania,23306.27954,578128,,,
NZL,New Zealand,2003,15232,542891,2102.3,19.669,11.668,113017,Oceania,23961.41877,660676,,,
NZL,New Zealand,2004,7185,599886,1938.9,20.182,11.058,117647,Oceania,25080.03995,710348,,,
NZL,New Zealand,2005,4238,574637,2292,18.288,10.873,108037,Oceania,25677.41908,663436,,,
NZL,New Zealand,2006,4250,541449,2330.1,18.191,11.006,108777,Oceania,27744.73589,639975,,,
NZL,New Zealand,2007,4911,515088,2116.6,18.441,11.039,111514,Oceania,29355.66482,631691,,,
NZL,New Zealand,2008,6895,514809,2097.2,18.507,10.798,113106,Oceania,29827.14255,631020,,,
NZL,New Zealand,2009,6392,534986,2215.015,17.779,10.772,109807,Oceania,30700.55857,637665,,,
NZL,New Zealand,2010,4780,521494,2342.225,17.165,10.429,107158,Oceania,31239.19131,638014,,,
NZL,New Zealand,2011,7942,502192,3253.713,16.522,10.471,104290,Oceania,32701.3786,618212,,,
NZL,New Zealand,2012,5991,495932,2891.889,15.779,10.401,100723,Oceania,32988.60976,607045,,,
NZL,New Zealand,2013,8628,535997,2859.577,15.883,10.416,102525,Oceania,36242.62123,627175,,,
NZL,New Zealand,2014,12354,542289,2623,15.402,10.446,100496,Oceania,37293.35679,625676,,,
NZL,New Zealand,2015,16323,601157,3713.281,13.864,10.011,91391,Oceania,37479.68298,675844,,,
NZL,New Zealand,2016,9857,612858,3840.3,12.519,9.957,83324,Oceania,39955.80303,673070,,,
NZL,New Zealand,2017,8176,562668,4019.8,12.109,10.264,81341,Oceania,42285.3199,639981,,,
NZL,New Zealand,2018,9987,591246,3949.4,11.889,10.253,80558,Oceania,43930.88142,676530,,,
NZL,New Zealand,2019,9601,640806,3668,11.349,10.217,77544,Oceania,45073.20308,683923,,,
NZL,New Zealand,2020,11612,646093,3475,10.496,10.214,72309,Oceania,44251.79422,705593,,,
NZL,New Zealand,2021,10000,626513,3565.178,10.316,10.022,71633,Oceania,,675072,,,
NZL,New Zealand,2022,10005,621734,3641.3,10.561,9.935,73899,Oceania,,679717,,,
NZL,New Zealand,2023,10012,619597,3620.264,10.343,9.864,72920,Oceania,,676920,,,
NZL,New Zealand,2024,10011,617863,3627.707,10.069,9.802,71504,Oceania,,674685,,,
NZL,New Zealand,2025,10006,616339,3637.831,9.773,9.741,69894,Oceania,,672654,,,
NZL,New Zealand,2026,10003,611574,3600.567,9.51,9.69,68490,Oceania,,670541,,,
NZL,New Zealand,2027,10003,611151,3561.853,9.27,9.623,67215,Oceania,,668289,,,
NZL,New Zealand,2028,10003,608018,3524.296,9.038,9.572,65965,Oceania,,665985,,,
NZL,New Zealand,2029,10003,606167,3484.825,8.812,9.527,64721,Oceania,,663658,,,
NZL,New Zealand,2030,10002,604283,3444.741,8.595,9.471,63517,Oceania,,661376,,,
CHE,Switzerland,1990,13635,3824,10484.902,18.429,1.952,175148,Europe,28416.82325,168336,,,
CHE,Switzerland,1991,10980,4253,9167.272,18.64,1.903,178910,Europe,28747.22261,177183,,,
CHE,Switzerland,1992,10961,4737,8008.1,18.322,1.842,177795,Europe,29067.24293,168570,,,
CHE,Switzerland,1993,12801,4185,9364.942,17.596,1.806,172668,Europe,29449.01808,159053,,,
CHE,Switzerland,1994,17529,4256,10572.19,16.097,1.825,159551,Europe,30217.92993,145278,,,
CHE,Switzerland,1995,15336,9768,9020.841,15.932,1.829,159219,Europe,30793.44594,154652,,,
CHE,Switzerland,1996,10605,11499,6741.322,15.768,1.831,158532,Europe,31465.23156,164427,,,
CHE,Switzerland,1997,10365,3806,6886.124,15.895,1.745,160509,Europe,32759.63422,151951,,,
CHE,Switzerland,1998,12499,1202,7078.902,15.861,1.698,160693,Europe,33903.7546,147396,,,
CHE,Switzerland,1999,14632,1591,7034.659,15.709,1.684,159674,Europe,34818.07604,146633,,,
CHE,Switzerland,2000,21112,2054,8855.947,14.586,1.672,148858,Europe,36788.69429,127799,,,
CHE,Switzerland,2001,10168,1195,7069.042,14.387,1.715,147551,Europe,37913.09105,138577,,,
CHE,Switzerland,2002,12188,4108,7023.908,14.445,1.703,149002,Europe,38814.37174,140922,,,
CHE,Switzerland,2003,12933,4230,7989.942,14.303,1.696,148510,Europe,38800.86511,139807,,,
CHE,Switzerland,2004,17024,3952,8526.143,14.257,1.683,149162,Europe,40302.98604,136089,,,
CHE,Switzerland,2005,21154,4096,8266.962,14.362,1.7,151560,Europe,41749.21645,134502,,,
CHE,Switzerland,2006,22801,4149,8852.386,14.712,1.727,156740,Europe,46440.73998,138089,,,
CHE,Switzerland,2007,23681,4319,9180.685,14.38,1.742,154826,Europe,51145.94117,135464,,,
CHE,Switzerland,2008,29352,4465,8984.142,14.91,1.776,162364,Europe,54096.80786,137477,,,
CHE,Switzerland,2009,22817,5344,8227.654,14.696,1.817,161949,Europe,53393.30336,144476,,,
CHE,Switzerland,2010,27013,3014,7917.796,14.96,1.813,166883,Europe,54900.31435,142885,,,
CHE,Switzerland,2011,30531,3589,8110.093,15.125,1.786,170843,Europe,57987.50203,143900,,,
CHE,Switzerland,2012,27146,3011,8034.866,14.74,1.767,168625,Europe,59933.59868,144491,,,
CHE,Switzerland,2013,33678,2770,8293.9,15.024,1.761,174040,Europe,62225.08727,143132,,,
CHE,Switzerland,2014,33892,2913,8751.377,14.872,1.782,174345,Europe,64103.01045,143367,,,
CHE,Switzerland,2015,32858,2665,8776.418,14.471,1.783,171523,Europe,66020.20434,141330,,,
CHE,Switzerland,2016,31840,3054,8835.793,14.4,1.802,172380,Europe,68105.15498,143594,,,
CHE,Switzerland,2017,33118,2876,8989.307,14.007,1.788,169201,Europe,69103.57026,138960,,,
CHE,Switzerland,2018,29940,3277,8650.143,14.279,1.801,173914,Europe,71705.60997,147251,,,
CHE,Switzerland,2019,31088,3129,8698.592,14.086,1.773,172887,Europe,73114.46836,144928,,,
CHE,Switzerland,2020,31088,3129,8521.37,13.678,1.659,169116,Europe,71352.3526,141157,,,
CHE,Switzerland,2021,30611,3117,8321.641,13.335,1.661,166027,Europe,,138533,,,
CHE,Switzerland,2022,30223,3105,8782.351,13.219,1.659,165680,Europe,,138561,,,
CHE,Switzerland,2023,29845,3092,8901.764,13.107,1.657,165328,Europe,,138575,,,
